timestep,bus,fault_prob,congestion_prob,voltage_prob,risk_type,recommended_action,explanation,max_risk
3.0,6.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,7.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,8.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,9.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,10.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,11.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,12.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,13.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,14.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,15.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,16.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,17.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,18.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,19.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,20.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,21.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,22.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,23.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,24.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,25.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,26.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,27.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,28.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,29.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,30.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,31.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
3.0,32.0,0.534773051738739,0.5585616230964661,0.5011283755302429,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5585616230964661
4.0,0.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,1.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,2.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,3.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,4.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,5.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
4.0,6.0,0.5172114968299866,0.5271139740943909,0.5030707120895386,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5271139740943909
